session_id,point_no,latitude,longitude,accuracy_m,speed_kmh,heading_deg,direction,timestamp
14,24,14.0398783,100.6142667,2.1,9.04,80,E,2026-02-03T20:13:26.775723
14,25,14.039875,100.6142983,2.1,9.05,84,E,2026-02-03T20:13:27.752254
14,26,14.039895,100.6143267,2.0,8.96,85,E,2026-02-03T20:13:28.761025
14,27,14.039895,100.6143267,5.6,0.00,0,N,2026-02-03T20:13:29.509300
14,28,14.0399,100.6143567,5.1,9.02,84,E,2026-02-03T20:13:29.747066
14,29,14.0399067,100.614385,5.0,9.13,82,E,2026-02-03T20:13:30.751730
14,30,14.03991,100.6144133,5.0,9.21,82,E,2026-02-03T20:13:31.739598
14,31,14.0399083,100.6144417,5.0,9.02,98,E,2026-02-03T20:13:32.732437
14,32,14.0399067,100.6144667,4.9,8.78,105,E,2026-02-03T20:13:33.761700
14,33,14.0399,100.6144933,1.8,8.58,102,E,2026-02-03T20:13:34.788522
14,34,14.0398967,100.6145283,1.8,8.67,103,E,2026-02-03T20:13:35.763457
14,35,14.03989,100.6145667,1.8,8.75,103,E,2026-02-03T20:13:36.738294
14,36,14.0398783,100.614595,1.8,8.55,117,SE,2026-02-03T20:13:37.767790
14,37,14.03986,100.6146167,1.8,8.30,135,SE,2026-02-03T20:13:38.721563
14,38,14.0398433,100.614635,1.8,7.87,139,SE,2026-02-03T20:13:39.754736
14,39,14.03983,100.6146517,1.8,7.40,138,SE,2026-02-03T20:13:40.773244
14,40,14.03981,100.6146617,1.9,7.11,162,S,2026-02-03T20:13:41.760525
14,41,14.039785,100.614655,1.9,7.41,185,S,2026-02-03T20:13:42.772135
14,42,14.03976,100.61465,1.9,7.86,185,S,2026-02-03T20:13:43.755879
14,43,14.0397333,100.6146483,2.0,8.31,182,S,2026-02-03T20:13:44.753659
14,44,14.0397,100.6146467,2.0,8.70,177,S,2026-02-03T20:13:45.802096
14,45,14.039665,100.6146467,2.0,8.92,177,S,2026-02-03T20:13:46.761651
14,46,14.039635,100.614645,2.0,9.18,179,S,2026-02-03T20:13:47.786253
14,47,14.0396017,100.6146383,2.0,9.50,177,S,2026-02-03T20:13:48.759801
14,48,14.039575,100.6146333,2.0,9.71,187,S,2026-02-03T20:13:49.762155
14,49,14.0395567,100.6146217,2.0,9.74,185,S,2026-02-03T20:13:50.812788
14,50,14.0395433,100.6146133,2.0,9.56,184,S,2026-02-03T20:13:51.760612
14,51,14.0395383,100.6146083,2.0,8.84,202,S,2026-02-03T20:13:52.764538
